Data,Method,Models,Initial Disagreement,Final Disagreement,Initial Brier,Final Brier,Theorem 3.1,T1,T2,Brier Scores
Twin_Data,different models,"['S_learner', 'Forest']",0.269,0.021,"[0.023, 0.021]","[0.022, 0.021]",1. 51 <= 43000.0 |2. 0.022 <= 0.023 and 0.021 <= 0.021 |3. 0.021 < 0.01,51,0,"[[0.023, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021], [0.022, 0.021]]"
Twin_Data,different models,"['T_learner', 'X_learner']",0.248,0.128,"[0.021, 0.022]","[0.022, 0.022]",1. 51 <= 44000.0 |2. 0.022 <= 0.021 and 0.022 <= 0.022 |3. 0.128 < 0.01,51,0,"[[0.021, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022], [0.022, 0.022]]"
Twin_Data,different models,"['T_learner', 'Tree']",0.551,0.0,"[0.029, 0.026]","[0.027, 0.027]",1. 5 <= 54000.0 |2. 0.027 <= 0.029 and 0.027 <= 0.026 |3. 0.0 < 0.01,2,3,"[[0.029, 0.026], [0.028, 0.026], [0.028, 0.027], [0.028, 0.027], [0.027, 0.027], [0.027, 0.027]]"
Twin_Data,different models,"['T_learner', 'Forest']",0.517,0.004,"[0.03, 0.026]","[0.027, 0.027]",1. 4 <= 54000.0 |2. 0.027 <= 0.03 and 0.027 <= 0.026 |3. 0.004 < 0.01,2,2,"[[0.03, 0.026], [0.028, 0.026], [0.028, 0.027], [0.027, 0.027], [0.027, 0.027]]"
Twin_Data,different models,"['X_learner', 'Tree']",0.47,0.004,"[0.028, 0.027]","[0.027, 0.028]",1. 5 <= 55000.0 |2. 0.027 <= 0.028 and 0.028 <= 0.027 |3. 0.004 < 0.01,2,3,"[[0.028, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028]]"
Twin_Data,different models,"['X_learner', 'Forest']",0.423,0.009,"[0.026, 0.025]","[0.025, 0.025]",1. 2 <= 50000.0 |2. 0.025 <= 0.026 and 0.025 <= 0.025 |3. 0.009 < 0.01,1,1,"[[0.026, 0.025], [0.025, 0.025], [0.025, 0.025]]"
Twin_Data,different models,"['Tree', 'Forest']",0.15,0.004,"[0.026, 0.025]","[0.026, 0.025]",1. 51 <= 51000.0 |2. 0.026 <= 0.026 and 0.025 <= 0.025 |3. 0.004 < 0.01,51,0,"[[0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025]]"
National_Study_Data,different data,R_learner,0.86,0.012,"[0.102, 0.11]","[0.093, 0.096]",1. 9 <= 189000.0 |2. 0.093 <= 0.102 and 0.096 <= 0.11 |3. 0.012 < 0.01,5,4,"[[0.102, 0.11], [0.102, 0.099], [0.096, 0.099], [0.096, 0.095], [0.091, 0.095], [0.091, 0.097], [0.092, 0.097], [0.091, 0.097], [0.093, 0.097], [0.093, 0.096]]"
National_Study_Data,different data,S_learner,0.86,0.0,"[0.124, 0.12]","[0.105, 0.103]",1. 15 <= 208000.0 |2. 0.105 <= 0.124 and 0.103 <= 0.12 |3. 0.0 < 0.01,5,10,"[[0.124, 0.12], [0.124, 0.11], [0.124, 0.107], [0.106, 0.107], [0.106, 0.101], [0.106, 0.103], [0.106, 0.102], [0.105, 0.102], [0.105, 0.105], [0.106, 0.105], [0.106, 0.104], [0.105, 0.104], [0.105, 0.103], [0.105, 0.103], [0.105, 0.103], [0.105, 0.103]]"
National_Study_Data,different data,T_learner,0.86,0.0,"[0.124, 0.165]","[0.107, 0.105]",1. 12 <= 212000.0 |2. 0.107 <= 0.124 and 0.105 <= 0.165 |3. 0.0 < 0.01,7,5,"[[0.124, 0.165], [0.124, 0.136], [0.111, 0.136], [0.111, 0.107], [0.102, 0.107], [0.101, 0.107], [0.11, 0.107], [0.107, 0.107], [0.107, 0.106], [0.106, 0.106], [0.106, 0.105], [0.106, 0.105], [0.107, 0.105]]"
National_Study_Data,different data,X_learner,0.837,0.0,"[0.121, 0.153]","[0.106, 0.103]",1. 12 <= 209000.0 |2. 0.106 <= 0.121 and 0.103 <= 0.153 |3. 0.0 < 0.01,6,6,"[[0.121, 0.153], [0.113, 0.153], [0.113, 0.126], [0.113, 0.108], [0.105, 0.108], [0.109, 0.108], [0.106, 0.108], [0.106, 0.105], [0.105, 0.105], [0.105, 0.104], [0.105, 0.104], [0.106, 0.104], [0.106, 0.103]]"
National_Study_Data,different data,Tree,0.721,0.0,"[0.07, 0.064]","[0.065, 0.063]",1. 8 <= 128000.0 |2. 0.065 <= 0.07 and 0.063 <= 0.064 |3. 0.0 < 0.01,4,4,"[[0.07, 0.064], [0.07, 0.06], [0.071, 0.06], [0.071, 0.064], [0.063, 0.064], [0.063, 0.061], [0.063, 0.061], [0.065, 0.061], [0.065, 0.063]]"
National_Study_Data,different data,Forest,0.535,0.012,"[0.081, 0.079]","[0.083, 0.082]",1. 2 <= 165000.0 |2. 0.083 <= 0.081 and 0.082 <= 0.079 |3. 0.012 < 0.01,1,1,"[[0.081, 0.079], [0.081, 0.082], [0.083, 0.082]]"
National_Study_Data,different models,"['R_learner', 'S_learner']",0.0,0.0,"[0.055, 0.055]","[0.055, 0.055]",1. 0 <= 110000.0 |2. 0.055 <= 0.055 and 0.055 <= 0.055 |3. 0.0 < 0.01,0,0,"[[0.055, 0.055]]"
National_Study_Data,different models,"['R_learner', 'T_learner']",0.686,0.0,"[0.072, 0.1]","[0.068, 0.07]",1. 7 <= 138000.0 |2. 0.068 <= 0.072 and 0.07 <= 0.1 |3. 0.0 < 0.01,2,5,"[[0.072, 0.1], [0.072, 0.09], [0.072, 0.082], [0.072, 0.076], [0.071, 0.076], [0.071, 0.072], [0.068, 0.072], [0.068, 0.07]]"
National_Study_Data,different models,"['R_learner', 'X_learner']",0.674,0.0,"[0.059, 0.079]","[0.059, 0.06]",1. 7 <= 119000.0 |2. 0.059 <= 0.059 and 0.06 <= 0.079 |3. 0.0 < 0.01,2,5,"[[0.059, 0.079], [0.059, 0.076], [0.059, 0.064], [0.059, 0.06], [0.059, 0.06], [0.059, 0.06], [0.059, 0.06], [0.059, 0.06]]"
National_Study_Data,different models,"['R_learner', 'Forest']",0.709,0.012,"[0.06, 0.051]","[0.052, 0.051]",1. 7 <= 103000.0 |2. 0.052 <= 0.06 and 0.051 <= 0.051 |3. 0.012 < 0.01,4,3,"[[0.06, 0.051], [0.06, 0.052], [0.06, 0.051], [0.053, 0.051], [0.054, 0.051], [0.053, 0.051], [0.052, 0.051], [0.052, 0.051]]"
National_Study_Data,different models,"['S_learner', 'X_learner']",0.709,0.0,"[0.062, 0.083]","[0.06, 0.059]",1. 7 <= 119000.0 |2. 0.06 <= 0.062 and 0.059 <= 0.083 |3. 0.0 < 0.01,2,5,"[[0.062, 0.083], [0.062, 0.069], [0.062, 0.063], [0.062, 0.059], [0.062, 0.06], [0.06, 0.06], [0.06, 0.059], [0.06, 0.059]]"
National_Study_Data,different models,"['T_learner', 'X_learner']",0.453,0.0,"[0.074, 0.073]","[0.079, 0.078]",1. 6 <= 157000.0 |2. 0.079 <= 0.074 and 0.078 <= 0.073 |3. 0.0 < 0.01,3,3,"[[0.074, 0.073], [0.072, 0.073], [0.072, 0.073], [0.079, 0.073], [0.079, 0.072], [0.079, 0.078], [0.079, 0.078]]"
National_Study_Data,different models,"['T_learner', 'Tree']",0.849,0.012,"[0.07, 0.055]","[0.058, 0.055]",1. 12 <= 113000.0 |2. 0.058 <= 0.07 and 0.055 <= 0.055 |3. 0.012 < 0.01,8,4,"[[0.07, 0.055], [0.062, 0.055], [0.059, 0.055], [0.056, 0.055], [0.06, 0.055], [0.06, 0.057], [0.057, 0.057], [0.059, 0.057], [0.058, 0.057], [0.058, 0.056], [0.058, 0.055], [0.058, 0.055], [0.058, 0.055]]"
National_Study_Data,different models,"['X_learner', 'Tree']",0.895,0.0,"[0.106, 0.055]","[0.07, 0.07]",1. 10 <= 140000.0 |2. 0.07 <= 0.106 and 0.07 <= 0.055 |3. 0.0 < 0.01,5,5,"[[0.106, 0.055], [0.106, 0.061], [0.087, 0.061], [0.079, 0.061], [0.079, 0.064], [0.079, 0.071], [0.075, 0.071], [0.071, 0.071], [0.071, 0.071], [0.07, 0.071], [0.07, 0.07]]"
Twin_Data,different data,R_learner,0.124,0.0,"[0.027, 0.027]","[0.027, 0.026]",1. 2 <= 53000.0 |2. 0.027 <= 0.027 and 0.026 <= 0.027 |3. 0.0 < 0.01,1,1,"[[0.027, 0.027], [0.027, 0.027], [0.027, 0.026]]"
Twin_Data,different data,S_learner,0.124,0.013,"[0.026, 0.026]","[0.025, 0.025]",1. 2 <= 50000.0 |2. 0.025 <= 0.026 and 0.025 <= 0.026 |3. 0.013 < 0.01,1,1,"[[0.026, 0.026], [0.025, 0.026], [0.025, 0.025]]"
Twin_Data,different data,T_learner,0.603,0.004,"[0.034, 0.031]","[0.03, 0.03]",1. 3 <= 60000.0 |2. 0.03 <= 0.034 and 0.03 <= 0.031 |3. 0.004 < 0.01,2,1,"[[0.034, 0.031], [0.03, 0.031], [0.03, 0.03], [0.03, 0.03]]"
Twin_Data,different data,X_learner,0.436,0.009,"[0.034, 0.03]","[0.031, 0.031]",1. 4 <= 62000.0 |2. 0.031 <= 0.034 and 0.031 <= 0.03 |3. 0.009 < 0.01,3,1,"[[0.034, 0.03], [0.032, 0.03], [0.032, 0.031], [0.032, 0.031], [0.031, 0.031]]"
Twin_Data,different data,Tree,0.423,0.004,"[0.024, 0.024]","[0.024, 0.023]",1. 3 <= 47000.0 |2. 0.024 <= 0.024 and 0.023 <= 0.024 |3. 0.004 < 0.01,2,1,"[[0.024, 0.024], [0.024, 0.024], [0.024, 0.023], [0.024, 0.023]]"
Twin_Data,different data,Forest,0.073,0.274,"[0.026, 0.025]","[0.025, 0.025]",1. 51 <= 50000.0 |2. 0.025 <= 0.026 and 0.025 <= 0.025 |3. 0.274 < 0.01,51,0,"[[0.026, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025]]"
Twin_Data,different models,"['R_learner', 'S_learner']",0.0,0.0,"[0.031, 0.031]","[0.031, 0.031]",1. 0 <= 62000.0 |2. 0.031 <= 0.031 and 0.031 <= 0.031 |3. 0.0 < 0.01,0,0,"[[0.031, 0.031]]"
Twin_Data,different models,"['R_learner', 'T_learner']",0.338,0.265,"[0.031, 0.031]","[0.03, 0.031]",1. 51 <= 61000.0 |2. 0.03 <= 0.031 and 0.031 <= 0.031 |3. 0.265 < 0.01,51,0,"[[0.031, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031]]"
Twin_Data,different models,"['R_learner', 'X_learner']",0.248,0.009,"[0.032, 0.032]","[0.031, 0.032]",1. 3 <= 63000.0 |2. 0.031 <= 0.032 and 0.032 <= 0.032 |3. 0.009 < 0.01,2,1,"[[0.032, 0.032], [0.031, 0.032], [0.031, 0.032], [0.031, 0.032]]"
Twin_Data,different models,"['R_learner', 'Tree']",0.547,0.004,"[0.031, 0.027]","[0.028, 0.028]",1. 3 <= 56000.0 |2. 0.028 <= 0.031 and 0.028 <= 0.027 |3. 0.004 < 0.01,2,1,"[[0.031, 0.027], [0.028, 0.027], [0.028, 0.027], [0.028, 0.028]]"
Twin_Data,different models,"['R_learner', 'Forest']",0.556,0.0,"[0.03, 0.025]","[0.026, 0.025]",1. 2 <= 51000.0 |2. 0.026 <= 0.03 and 0.025 <= 0.025 |3. 0.0 < 0.01,1,1,"[[0.03, 0.025], [0.026, 0.025], [0.026, 0.025]]"
Twin_Data,different models,"['S_learner', 'T_learner']",0.346,0.0,"[0.034, 0.034]","[0.033, 0.032]",1. 3 <= 65000.0 |2. 0.033 <= 0.034 and 0.032 <= 0.034 |3. 0.0 < 0.01,1,2,"[[0.034, 0.034], [0.034, 0.032], [0.033, 0.032], [0.033, 0.032]]"
Twin_Data,different models,"['S_learner', 'X_learner']",0.248,0.004,"[0.027, 0.028]","[0.027, 0.027]",1. 3 <= 54000.0 |2. 0.027 <= 0.027 and 0.027 <= 0.028 |3. 0.004 < 0.01,2,1,"[[0.027, 0.028], [0.026, 0.028], [0.026, 0.027], [0.027, 0.027]]"
Twin_Data,different models,"['S_learner', 'Tree']",0.543,0.239,"[0.033, 0.029]","[0.029, 0.029]",1. 51 <= 58000.0 |2. 0.029 <= 0.033 and 0.029 <= 0.029 |3. 0.239 < 0.01,51,0,"[[0.033, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029]]"
Twin_Data,different models,"['S_learner', 'Forest']",0.504,0.0,"[0.03, 0.024]","[0.026, 0.025]",1. 3 <= 51000.0 |2. 0.026 <= 0.03 and 0.025 <= 0.024 |3. 0.0 < 0.01,2,1,"[[0.03, 0.024], [0.026, 0.024], [0.026, 0.024], [0.026, 0.025]]"
Twin_Data,different models,"['T_learner', 'X_learner']",0.175,0.0,"[0.03, 0.03]","[0.03, 0.03]",1. 3 <= 60000.0 |2. 0.03 <= 0.03 and 0.03 <= 0.03 |3. 0.0 < 0.01,1,2,"[[0.03, 0.03], [0.03, 0.03], [0.03, 0.03], [0.03, 0.03]]"
Twin_Data,different models,"['T_learner', 'Tree']",0.598,0.0,"[0.038, 0.031]","[0.032, 0.032]",1. 7 <= 64000.0 |2. 0.032 <= 0.038 and 0.032 <= 0.031 |3. 0.0 < 0.01,3,4,"[[0.038, 0.031], [0.035, 0.031], [0.033, 0.031], [0.033, 0.032], [0.033, 0.034], [0.033, 0.032], [0.032, 0.032], [0.032, 0.032]]"
Twin_Data,different models,"['T_learner', 'Forest']",0.526,0.004,"[0.029, 0.026]","[0.027, 0.026]",1. 4 <= 53000.0 |2. 0.027 <= 0.029 and 0.026 <= 0.026 |3. 0.004 < 0.01,3,1,"[[0.029, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.027, 0.026]]"
Twin_Data,different models,"['X_learner', 'Tree']",0.598,0.274,"[0.038, 0.034]","[0.035, 0.034]",1. 51 <= 69000.0 |2. 0.035 <= 0.038 and 0.034 <= 0.034 |3. 0.274 < 0.01,51,0,"[[0.038, 0.034], [0.034, 0.034], [0.035, 0.034], [0.035, 0.034], [0.035, 0.034], [0.035, 0.034], [0.035, 0.034], [0.035, 0.034], [0.035, 0.034], [0.035, 0.034], [0.035, 0.034], [0.035, 0.034], [0.035, 0.034], [0.035, 0.034], [0.035, 0.034], [0.035, 0.034], [0.035, 0.034], [0.035, 0.034], [0.035, 0.034], [0.035, 0.034], [0.035, 0.034], [0.035, 0.034], [0.035, 0.034], [0.035, 0.034], [0.035, 0.034], [0.035, 0.034], [0.035, 0.034], [0.035, 0.034], [0.035, 0.034], [0.035, 0.034], [0.035, 0.034], [0.035, 0.034], [0.035, 0.034], [0.035, 0.034], [0.035, 0.034], [0.035, 0.034], [0.035, 0.034], [0.035, 0.034], [0.035, 0.034], [0.035, 0.034], [0.035, 0.034], [0.035, 0.034], [0.035, 0.034], [0.035, 0.034], [0.035, 0.034], [0.035, 0.034], [0.035, 0.034], [0.035, 0.034], [0.035, 0.034], [0.035, 0.034], [0.035, 0.034], [0.035, 0.034]]"
Twin_Data,different models,"['X_learner', 'Forest']",0.513,0.128,"[0.031, 0.026]","[0.026, 0.026]",1. 51 <= 52000.0 |2. 0.026 <= 0.031 and 0.026 <= 0.026 |3. 0.128 < 0.01,51,0,"[[0.031, 0.026], [0.027, 0.026], [0.027, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026]]"
Twin_Data,different models,"['Tree', 'Forest']",0.158,0.0,"[0.027, 0.026]","[0.027, 0.027]",1. 3 <= 54000.0 |2. 0.027 <= 0.027 and 0.027 <= 0.026 |3. 0.0 < 0.01,2,1,"[[0.027, 0.026], [0.028, 0.026], [0.027, 0.026], [0.027, 0.027]]"
National_Study_Data,different data,S_learner,0.884,0.012,"[0.089, 0.077]","[0.072, 0.072]",1. 10 <= 144000.0 |2. 0.072 <= 0.089 and 0.072 <= 0.077 |3. 0.012 < 0.01,6,4,"[[0.089, 0.077], [0.082, 0.077], [0.082, 0.072], [0.078, 0.072], [0.073, 0.072], [0.073, 0.074], [0.073, 0.072], [0.071, 0.072], [0.073, 0.072], [0.073, 0.072], [0.072, 0.072]]"
National_Study_Data,different data,X_learner,0.953,0.012,"[0.107, 0.097]","[0.073, 0.072]",1. 10 <= 145000.0 |2. 0.073 <= 0.107 and 0.072 <= 0.097 |3. 0.012 < 0.01,8,2,"[[0.107, 0.097], [0.093, 0.097], [0.093, 0.073], [0.078, 0.073], [0.078, 0.072], [0.085, 0.072], [0.073, 0.072], [0.07, 0.072], [0.073, 0.072], [0.074, 0.072], [0.073, 0.072]]"
National_Study_Data,different data,Tree,0.756,0.0,"[0.055, 0.057]","[0.053, 0.054]",1. 7 <= 107000.0 |2. 0.053 <= 0.055 and 0.054 <= 0.057 |3. 0.0 < 0.01,3,4,"[[0.055, 0.057], [0.051, 0.057], [0.051, 0.058], [0.053, 0.058], [0.053, 0.054], [0.053, 0.054], [0.053, 0.054], [0.053, 0.054]]"
National_Study_Data,different models,"['R_learner', 'S_learner']",0.0,0.0,"[0.083, 0.083]","[0.083, 0.083]",1. 0 <= 166000.0 |2. 0.083 <= 0.083 and 0.083 <= 0.083 |3. 0.0 < 0.01,0,0,"[[0.083, 0.083]]"
National_Study_Data,different models,"['R_learner', 'Tree']",0.791,0.0,"[0.092, 0.083]","[0.082, 0.082]",1. 7 <= 164000.0 |2. 0.082 <= 0.092 and 0.082 <= 0.083 |3. 0.0 < 0.01,4,3,"[[0.092, 0.083], [0.088, 0.083], [0.084, 0.083], [0.084, 0.081], [0.086, 0.081], [0.086, 0.082], [0.082, 0.082], [0.082, 0.082]]"
National_Study_Data,different models,"['R_learner', 'Forest']",0.709,0.0,"[0.091, 0.076]","[0.104, 0.105]",1. 9 <= 209000.0 |2. 0.104 <= 0.091 and 0.105 <= 0.076 |3. 0.0 < 0.01,4,5,"[[0.091, 0.076], [0.089, 0.076], [0.082, 0.076], [0.082, 0.087], [0.082, 0.085], [0.098, 0.085], [0.098, 0.096], [0.098, 0.101], [0.104, 0.101], [0.104, 0.105]]"
National_Study_Data,different models,"['S_learner', 'T_learner']",0.698,0.0,"[0.091, 0.101]","[0.11, 0.108]",1. 7 <= 218000.0 |2. 0.11 <= 0.091 and 0.108 <= 0.101 |3. 0.0 < 0.01,4,3,"[[0.091, 0.101], [0.091, 0.101], [0.1, 0.101], [0.103, 0.101], [0.108, 0.101], [0.108, 0.11], [0.108, 0.108], [0.11, 0.108]]"
National_Study_Data,different models,"['S_learner', 'X_learner']",0.674,0.0,"[0.066, 0.075]","[0.071, 0.07]",1. 6 <= 141000.0 |2. 0.071 <= 0.066 and 0.07 <= 0.075 |3. 0.0 < 0.01,3,3,"[[0.066, 0.075], [0.066, 0.068], [0.065, 0.068], [0.065, 0.065], [0.066, 0.065], [0.071, 0.065], [0.071, 0.07]]"
National_Study_Data,different models,"['S_learner', 'Tree']",0.791,0.0,"[0.074, 0.06]","[0.072, 0.074]",1. 9 <= 146000.0 |2. 0.072 <= 0.074 and 0.074 <= 0.06 |3. 0.0 < 0.01,4,5,"[[0.074, 0.06], [0.073, 0.06], [0.064, 0.06], [0.064, 0.062], [0.064, 0.078], [0.064, 0.072], [0.072, 0.072], [0.072, 0.074], [0.072, 0.074], [0.072, 0.074]]"
National_Study_Data,different models,"['S_learner', 'Forest']",0.779,0.012,"[0.071, 0.058]","[0.078, 0.078]",1. 12 <= 156000.0 |2. 0.078 <= 0.071 and 0.078 <= 0.058 |3. 0.012 < 0.01,8,4,"[[0.071, 0.058], [0.07, 0.058], [0.063, 0.058], [0.069, 0.058], [0.069, 0.066], [0.069, 0.086], [0.08, 0.086], [0.099, 0.086], [0.09, 0.086], [0.075, 0.086], [0.078, 0.086], [0.078, 0.075], [0.078, 0.078]]"
National_Study_Data,different models,"['T_learner', 'X_learner']",0.547,0.0,"[0.122, 0.119]","[0.108, 0.109]",1. 6 <= 217000.0 |2. 0.108 <= 0.122 and 0.109 <= 0.119 |3. 0.0 < 0.01,3,3,"[[0.122, 0.119], [0.108, 0.119], [0.108, 0.106], [0.108, 0.106], [0.108, 0.111], [0.108, 0.109], [0.108, 0.109]]"
National_Study_Data,different models,"['T_learner', 'Tree']",0.872,0.0,"[0.093, 0.063]","[0.066, 0.067]",1. 10 <= 133000.0 |2. 0.066 <= 0.093 and 0.067 <= 0.063 |3. 0.0 < 0.01,4,6,"[[0.093, 0.063], [0.073, 0.063], [0.063, 0.063], [0.063, 0.066], [0.063, 0.065], [0.064, 0.065], [0.064, 0.066], [0.064, 0.066], [0.066, 0.066], [0.066, 0.068], [0.066, 0.067]]"
National_Study_Data,different models,"['X_learner', 'Forest']",0.872,0.0,"[0.117, 0.076]","[0.085, 0.083]",1. 11 <= 168000.0 |2. 0.085 <= 0.117 and 0.083 <= 0.076 |3. 0.0 < 0.01,3,8,"[[0.117, 0.076], [0.097, 0.076], [0.085, 0.076], [0.085, 0.082], [0.085, 0.077], [0.085, 0.079], [0.085, 0.081], [0.085, 0.082], [0.085, 0.083], [0.085, 0.083], [0.085, 0.083], [0.085, 0.083]]"
